,year,temp_avg,temp_delta,temp_delta_full_years,temp_delta_last10,temp_mean,temp_mean_full_years,temp_mean_last10,value,0,1,3,4,5,6
TARGU LAPUS,2001,8.3,-0.2,0.1,,8.4,8.1,,1,150470,99999,ROMANIA,47.433,23.866999999999997,365.0
TARGU LAPUS,2016,8.8,0.4,0.6,,8.3,8.1,,1,150470,99999,ROMANIA,47.433,23.866999999999997,365.0
TARGU LAPUS,2017,8.4,0.4,0.6,,8.0,7.8,,1,150470,99999,ROMANIA,47.433,23.866999999999997,365.0
TARGU LAPUS,2018,9.5,1.5,1.7,,8.0,7.8,,1,150470,99999,ROMANIA,47.433,23.866999999999997,365.0
TARGU LOGRESTI,1983,9.5,-0.4,-0.3,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1984,9.4,-0.7,-0.6,,9.8,9.7,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1985,8.5,-1.4,-1.3,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1986,9.2,-0.7,-0.6,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1987,9.2,-0.7,-0.6,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1988,9.5,-0.4,-0.3,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1989,9.8,-0.0,0.0,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1990,10.1,0.2,0.3,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1991,9.2,-0.7,-0.6,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1992,9.8,-0.0,0.0,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1993,9.4,-0.6,-0.5,,10.0,9.9,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1994,10.7,0.7,0.8,,10.0,9.9,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1995,9.4,-0.5,-0.4,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1996,9.2,-0.7,-0.6,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1997,9.0,-0.9,-0.8,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1998,9.3,-0.4,-0.3,,9.7,9.6,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,1999,9.2,0.0,0.1,,9.2,9.1,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,2000,9.2,0.2,0.3,,9.0,8.9,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,2001,10.2,0.4,0.4,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,2015,10.6,0.7,0.8,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,2016,10.3,0.4,0.5,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,2017,10.3,0.5,0.5,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU LOGRESTI,2018,10.7,0.8,0.9,,9.9,9.8,,1,153690,99999,ROMANIA,44.883,23.7,265.0
TARGU NEAMT,1982,8.1,-1.1,-1.0,,9.2,9.1,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1983,8.3,-0.4,-0.3,,8.7,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1984,6.9,-1.4,-1.3,,8.3,8.1,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1985,6.4,-2.4,-2.3,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1986,7.6,-1.2,-1.1,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1987,6.1,-2.5,-2.4,,8.6,8.6,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1988,7.6,-1.2,-1.1,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1989,9.4,0.6,0.6,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1990,9.6,0.8,0.9,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1991,8.1,-0.7,-0.6,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1992,8.6,-0.2,-0.1,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1993,7.8,-1.0,-0.9,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1994,9.8,1.0,1.1,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1995,8.5,-0.3,-0.2,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1996,7.1,-1.7,-1.6,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1997,7.9,-0.9,-0.8,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1998,8.5,-0.4,-0.3,,8.9,8.8,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,1999,8.1,0.3,0.4,,8.0,7.9,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,2001,8.8,-0.2,-0.1,,9.0,8.9,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,2015,9.9,1.1,1.2,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,2016,10.0,1.2,1.3,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,2017,9.8,1.0,1.1,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU NEAMT,2018,9.6,0.9,0.9,,8.8,8.7,,1,150730,99999,ROMANIA,47.217,26.383000000000003,388.0
TARGU OCNA,1973,8.3,-1.1,-1.1,,9.4,9.4,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1974,8.5,-0.7,-0.6,,9.2,9.1,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1977,9.4,-0.2,-0.1,,9.6,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1978,8.4,-1.3,-1.2,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1979,9.1,-0.6,-0.6,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1980,8.1,-1.6,-1.5,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1981,9.1,-0.7,-0.6,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1982,9.3,-0.5,-0.4,,9.6,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1983,9.5,0.0,0.1,,9.4,9.4,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1984,8.1,-0.7,-0.6,,8.8,8.7,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1985,8.0,-1.7,-1.7,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1986,9.3,-0.4,-0.4,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1987,7.9,-1.8,-1.7,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1988,9.1,-0.6,-0.6,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1989,10.6,0.8,0.9,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1990,10.9,1.2,1.3,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1991,9.2,-0.5,-0.4,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1992,9.8,0.1,0.1,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1993,9.0,-0.7,-0.7,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1994,11.2,1.5,1.5,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1995,9.4,-0.3,-0.2,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1996,8.3,-1.4,-1.3,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1997,9.0,-0.7,-0.6,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1998,10.1,0.1,0.2,,10.0,9.9,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1999,10.6,0.3,0.4,,10.2,10.2,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,2001,11.1,0.5,0.6,,10.6,10.5,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,2015,10.8,1.1,1.2,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,2016,10.6,0.9,1.0,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,2017,10.4,0.7,0.8,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,2018,10.5,0.8,0.8,,9.7,9.6,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU OCNA,1975,9.9,0.5,0.6,,9.1,9.0,,1,151940,99999,ROMANIA,46.266999999999996,26.65,243.0
TARGU SECUIESC,1982,6.7,-0.7,-0.6,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1983,6.7,-0.5,-0.4,,7.2,7.2,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1984,6.3,-0.7,-0.6,,7.0,6.9,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1985,5.5,-1.9,-1.8,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1986,6.8,-0.6,-0.5,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1987,6.4,-1.0,-0.9,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1988,6.6,-0.8,-0.7,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1989,7.7,0.3,0.3,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1990,7.4,0.0,0.1,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1991,6.8,-0.6,-0.5,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1992,6.5,-0.9,-0.8,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1993,6.0,-1.4,-1.4,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1994,8.5,1.0,1.1,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1995,7.1,-0.3,-0.2,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1996,6.5,-0.9,-0.9,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1997,6.4,-1.0,-0.9,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1998,7.0,-0.4,-0.3,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,1999,5.7,-0.3,-0.2,,6.2,6.1,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,2001,8.3,-0.2,-0.2,,8.5,8.4,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,2015,8.4,1.0,1.1,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,2016,8.1,0.6,0.7,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,2017,8.0,0.6,0.7,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARGU SECUIESC,2018,8.8,1.4,1.5,,7.4,7.3,,1,152170,99999,ROMANIA,46.0,26.133000000000003,569.0
TARNAVENI,1988,8.8,-0.8,-0.7,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,1989,9.1,-0.5,-0.4,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,1990,9.7,0.1,0.2,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,1991,8.5,-1.1,-1.0,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,1992,9.0,-0.6,-0.5,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,1993,8.3,-1.2,-1.2,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,1994,10.2,0.6,0.7,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,1996,8.4,-1.2,-1.2,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,1997,8.3,-1.3,-1.2,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,1999,8.2,-0.5,-0.4,,8.6,8.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,2001,9.7,-0.4,-0.3,,10.1,10.0,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,2015,10.2,0.6,0.7,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,2016,10.0,0.4,0.5,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,2017,10.3,0.7,0.8,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TARNAVENI,2018,11.1,1.5,1.6,,9.6,9.5,,1,151650,99999,ROMANIA,46.367,24.233,524.0
TASZAR,1998,10.4,-0.2,-0.3,,10.6,10.8,,1,129255,99999,HUNGARY,46.4,17.917,160.0
TASZAR,1998,10.4,-0.2,-0.3,,10.6,10.8,,1,129320,99999,HUNGARY,46.393,17.917,164.0
TASZAR,1999,10.6,-0.0,-0.2,,10.6,10.8,,1,129255,99999,HUNGARY,46.4,17.917,160.0
TASZAR,1999,10.6,-0.0,-0.2,,10.6,10.8,,1,129320,99999,HUNGARY,46.393,17.917,164.0
TASZAR,2000,11.8,1.2,1.0,,10.6,10.8,,1,129255,99999,HUNGARY,46.4,17.917,160.0
TASZAR,2000,11.8,1.2,1.0,,10.6,10.8,,1,129320,99999,HUNGARY,46.393,17.917,164.0
TASZAR,2001,10.5,-0.1,-0.3,,10.6,10.8,,1,129255,99999,HUNGARY,46.4,17.917,160.0
TASZAR,2001,10.5,-0.1,-0.3,,10.6,10.8,,1,129320,99999,HUNGARY,46.393,17.917,164.0
TASZAR,2002,11.3,0.7,0.5,,10.6,10.8,,1,129255,99999,HUNGARY,46.4,17.917,160.0
TASZAR,2002,11.3,0.7,0.5,,10.6,10.8,,1,129320,99999,HUNGARY,46.393,17.917,164.0
TASZAR,2003,10.5,-0.1,-0.2,,10.6,10.8,,1,129255,99999,HUNGARY,46.4,17.917,160.0
TASZAR,2003,10.5,-0.1,-0.2,,10.6,10.8,,1,129320,99999,HUNGARY,46.393,17.917,164.0
TASZAR,2004,10.2,-0.4,-0.6,,10.6,10.8,,1,129255,99999,HUNGARY,46.4,17.917,160.0
TASZAR,2004,10.2,-0.4,-0.6,,10.6,10.8,,1,129320,99999,HUNGARY,46.393,17.917,164.0
TAT,2002,11.0,0.1,0.1,-0.0,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2003,10.8,-0.1,-0.1,-0.2,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2004,10.1,-0.8,-0.8,-1.0,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2005,9.8,-1.1,-1.1,-1.3,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2006,10.3,-0.6,-0.6,-0.7,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2007,11.5,0.6,0.6,0.4,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2008,11.3,0.4,0.4,0.2,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2009,10.8,-0.1,-0.0,-0.2,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2010,10.0,-0.9,-0.9,-1.1,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2011,10.6,-0.3,-0.3,-0.5,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2012,11.2,0.3,0.3,0.1,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2013,10.9,0.0,0.1,-0.1,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2014,11.9,1.0,1.0,0.8,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2015,11.0,0.1,0.1,-0.1,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2016,10.7,-0.2,-0.2,-0.3,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2017,10.9,-0.0,-0.0,-0.2,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TAT,2018,12.1,1.2,1.2,1.0,10.9,10.9,11.1,1,128470,99999,HUNGARY,47.75,18.6,109.0
TATA,2002,11.4,0.4,0.4,0.2,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2003,10.5,-0.5,-0.5,-0.7,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2004,10.1,-0.9,-0.9,-1.0,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2005,9.9,-1.1,-1.1,-1.3,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2006,10.6,-0.4,-0.4,-0.5,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2007,11.6,0.6,0.6,0.5,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2008,11.7,0.7,0.7,0.6,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2009,11.2,0.2,0.2,0.0,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2010,10.3,-0.7,-0.7,-0.9,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2011,10.6,-0.4,-0.4,-0.5,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2012,11.2,0.2,0.2,0.1,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2013,10.9,-0.1,-0.1,-0.3,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2014,11.9,1.0,0.9,0.8,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2015,11.3,0.3,0.3,0.2,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2016,10.9,-0.1,-0.1,-0.3,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2017,10.7,-0.3,-0.3,-0.4,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TATA,2018,12.1,1.1,1.1,1.0,11.0,11.0,11.1,1,128360,99999,HUNGARY,47.65,18.317,129.0
TAUTII MAGHERAUS,1982,8.6,-1.1,-1.1,-1.8,9.6,9.6,10.3,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1983,9.2,-1.0,-0.9,-1.6,10.2,10.2,10.9,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1984,8.7,-0.6,-0.5,-1.4,9.3,9.2,10.1,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1985,8.2,-2.0,-1.9,-2.6,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1986,9.3,-0.9,-0.9,-1.6,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1987,8.8,-1.4,-1.3,-2.0,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1988,9.6,-0.6,-0.6,-1.3,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1989,9.9,-0.3,-0.3,-1.0,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1990,10.2,0.0,0.1,-0.6,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1991,9.4,-0.8,-0.8,-1.5,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1992,9.7,-0.5,-0.5,-1.2,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1993,9.1,-1.1,-1.1,-1.8,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1994,10.9,0.8,0.8,0.1,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1995,9.7,-0.4,-0.4,-1.1,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1996,9.4,-0.8,-0.7,-1.4,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1997,9.0,-1.2,-1.2,-1.9,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1998,9.4,-0.8,-0.7,-1.5,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,1999,9.7,-0.2,-0.2,-0.9,9.9,9.9,10.6,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2000,10.4,0.2,0.2,-0.5,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2001,9.7,-0.4,-0.4,-1.1,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2002,10.7,0.4,0.4,-0.3,10.3,10.3,11.0,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2003,9.1,-0.9,-0.9,-1.6,10.0,10.0,10.7,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2004,9.6,-0.5,-0.5,-1.2,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2005,9.2,-1.0,-0.9,-1.6,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2006,9.4,-0.8,-0.7,-1.4,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2007,10.8,0.6,0.6,-0.1,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2008,10.5,0.3,0.4,-0.3,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2009,10.6,0.4,0.4,-0.3,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2010,10.2,-0.0,0.0,-0.7,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2011,9.8,-0.3,-0.3,-1.0,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2012,10.5,0.3,0.4,-0.3,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2013,10.7,0.5,0.6,-0.1,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2014,12.0,1.9,1.9,1.2,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2015,11.0,0.8,0.8,0.1,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2016,10.7,0.5,0.6,-0.2,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2017,10.5,0.4,0.4,-0.3,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TAUTII MAGHERAUS,2018,11.8,1.6,1.7,1.0,10.2,10.1,10.8,1,150140,99999,ROMANIA,47.658,23.47,184.1
TEBEA,1982,9.5,0.3,0.4,,9.2,9.1,,1,152060,99999,ROMANIA,46.167,22.726,264.0
TEBEA,1983,8.0,-1.1,-1.0,,9.1,9.0,,1,152060,99999,ROMANIA,46.167,22.726,264.0
TEBEA,1984,8.1,-0.8,-0.7,,8.9,8.8,,1,152060,99999,ROMANIA,46.167,22.726,264.0
TEBEA,1985,8.0,-1.4,-1.3,,9.4,9.3,,1,152060,99999,ROMANIA,46.167,22.726,264.0
TEBEA,1986,8.5,-0.9,-0.8,,9.4,9.3,,1,152060,99999,ROMANIA,46.167,22.726,264.0
