ID,year,XTEMP,XSPD,XVSB,LOC,LAT,LON,ELEVATION
153250,1990,0.6685515897985023,2.8661158171655092,0.23582902765954428,SINAIA-1500,45.35,25.5,1510.0
153250,1991,-0.7895730036300461,2.357575300610102,-0.2623434766978493,SINAIA-1500,45.35,25.5,1510.0
153250,1992,-0.5094517408797555,-0.2137347224270427,0.6904235497802206,SINAIA-1500,45.35,25.5,1510.0
153250,1993,-0.8271620923176034,-0.6369923855534262,0.27385421844027424,SINAIA-1500,45.35,25.5,1510.0
153250,1994,1.0860520326546639,-2.0614895782709888,0.4201512171556854,SINAIA-1500,45.35,25.5,1510.0
153250,1995,-0.5315975378360879,-1.3505940317758318,-0.09856966492658893,SINAIA-1500,45.35,25.5,1510.0
153250,1996,-1.242903218522858,-0.7640622614238473,-0.5377076197275134,SINAIA-1500,45.35,25.5,1510.0
153250,1997,-0.9671217676189142,0.3853455153037823,-0.304590222037605,SINAIA-1500,45.35,25.5,1510.0
153250,1998,-0.43967359174192383,0.6174575837724766,-0.012688651818758896,SINAIA-1500,45.35,25.5,1510.0
153250,1999,0.4665161248582157,0.16640248116260847,-0.0005178213762351778,SINAIA-1500,45.35,25.5,1510.0
153250,2000,0.6410662317679886,0.26815025717442403,0.5439067747372097,SINAIA-1500,45.35,25.5,1510.0
153250,2001,0.3092046354144021,-1.3792316799694613,0.02723781587753501,SINAIA-1500,45.35,25.5,1510.0
153250,2002,0.7501852685819135,-0.7198100691302753,0.36835445954388907,SINAIA-1500,45.35,25.5,1510.0
153250,2014,1.0886018787224232,-4.507098388452161,0.25994620554512593,SINAIA-1500,45.35,25.5,1510.0
153250,2015,1.1591421736443572,-4.871834280000724,0.4131841675606583,SINAIA-1500,45.35,25.5,1510.0
153250,2016,0.9234176418687624,-5.137634602190711,0.6168665605610022,SINAIA-1500,45.35,25.5,1510.0
153250,2017,1.0095400936724297,-5.1924314994694685,0.7353041005681059,SINAIA-1500,45.35,25.5,1510.0
153250,2018,1.9079722577156508,-5.6809379663563835,0.7436315586353862,SINAIA-1500,45.35,25.5,1510.0
153250,2019,1.2177375406061282,-6.001419940071134,0.9302893660374157,SINAIA-1500,45.35,25.5,1510.0
153280,1974,-0.5616734999357298,-0.8971102582654733,-0.19536851734999613,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1979,-1.8373305607783619,-1.6726007402051544,-0.2376675618126538,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1982,0.008535159407727958,-2.8756028100716975,-0.2617850901058523,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1983,-0.1921500469746384,-1.3611020274627392,0.3506900241315567,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1984,-1.5152630738345647,-1.5911106688303582,-0.7952086037141696,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1985,-1.6139308099505356,-1.5788460830245976,-0.2938800551327697,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1986,-0.24308265982933716,-1.7737589685993804,-0.1659442924648537,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1987,-0.907903749553825,-0.9369564042916606,-0.23310508086503084,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1988,-0.3071514655104853,-0.4452831411677014,0.055480324061902064,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1989,1.0424627463308482,0.5146217923952121,0.2780094178728691,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1990,0.3763791286509533,-0.2447158301833711,0.22935442358128832,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1991,-0.7687579781169406,1.2753757680383284,-0.06577143916734379,PATARLAGELE,45.317,26.366999999999997,291.0
