
Judete, Sectiuni si capitole conform Nomenclatorului Combinat (NC), Luni, UM: Mii euro, Valoare
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna aprilie 2015, Mii EURO, 7222
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna mai 2015, Mii EURO, 8026
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iunie 2015, Mii EURO, 7711
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iulie 2015, Mii EURO, 8711
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna august 2015, Mii EURO, 7517
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna septembrie 2015, Mii EURO, 9927
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna octombrie 2015, Mii EURO, 8480
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna noiembrie 2015, Mii EURO, 9617
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna decembrie 2015, Mii EURO, 9253
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna ianuarie 2016, Mii EURO, 5783
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna februarie 2016, Mii EURO, 9615
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna martie 2016, Mii EURO, 7915
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna aprilie 2016, Mii EURO, 8479
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna mai 2016, Mii EURO, 7576
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iunie 2016, Mii EURO, 8375
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iulie 2016, Mii EURO, 7696
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna august 2016, Mii EURO, 7428
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna septembrie 2016, Mii EURO, 7242
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna octombrie 2016, Mii EURO, 7164
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna noiembrie 2016, Mii EURO, 8039
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna decembrie 2016, Mii EURO, 7919
Mures, 45. Pluta si articole din pluta, Luna august 2011, Mii EURO, 1
Mures, 46. Produse din impletituri din fire vegetale sau nuiele, Luna ianuarie 2011, Mii EURO, 1
Mures, 46. Produse din impletituri din fire vegetale sau nuiele, Luna aprilie 2011, Mii EURO, 1
Mures, 46. Produse din impletituri din fire vegetale sau nuiele, Luna iunie 2011, Mii EURO, 1
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 38
Mures, X. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 48
Mures, X. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 52
Mures, X. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 56
Mures, X. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 24
Mures, X. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 53
Mures, X. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 31
Mures, X. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 62
Mures, X. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 52
Mures, X. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 59
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 83
Mures, X. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 37
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 46
Mures, X. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 65
Mures, X. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 67
Mures, X. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 24
Mures, X. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 46
Mures, X. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 41
Mures, X. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 67
Mures, X. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 58
Mures, X. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 66
Mures, X. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 73
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 108
Mures, X. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 40
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 120
Mures, X. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 162
Mures, X. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 144
Mures, X. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 155
Mures, X. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 92
Mures, X. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 101
Mures, X. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 45
Mures, X. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 50
Mures, X. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 107
Mures, X. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 80
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 60
Mures, X. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 86
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 99
Mures, X. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 273
Mures, X. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 62
Mures, X. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 171
Mures, X. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 226
Mures, X. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 115
Mures, X. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 215
Mures, X. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 130
Mures, X. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 285
Mures, X. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 249
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 309
Mures, X. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 189
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 127
Mures, X. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 241
Mures, X. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 268
Mures, X. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 145
Mures, X. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 170
Mures, X. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 171
Mures, X. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 151
Mures, X. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 206
Mures, X. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 163
Mures, X. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 234
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 278
Mures, X. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 182
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 226
Mures, X. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 319
Mures, X. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 317
Mures, X. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 380
Mures, X. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 199
Mures, X. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 177
Mures, X. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 202
Mures, X. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 121
Mures, X. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 186
Mures, X. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 297
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 217
Mures, X. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 143
Mures, 47. Pasta din lemn, Luna ianuarie 2011, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna aprilie 2011, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna mai 2011, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna iunie 2011, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna iulie 2011, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna august 2011, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna septembrie 2011, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna octombrie 2011, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna noiembrie 2011, Mii EURO, 6
Mures, 47. Pasta din lemn, Luna decembrie 2011, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna ianuarie 2012, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna februarie 2012, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna martie 2012, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna aprilie 2012, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna mai 2012, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna iunie 2012, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna iulie 2012, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna august 2012, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna septembrie 2012, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna octombrie 2012, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna noiembrie 2012, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna decembrie 2012, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna ianuarie 2013, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna februarie 2013, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna martie 2013, Mii EURO, 12
Mures, 47. Pasta din lemn, Luna aprilie 2013, Mii EURO, 7
Mures, 47. Pasta din lemn, Luna mai 2013, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna iunie 2013, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna iulie 2013, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna august 2013, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna septembrie 2013, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna octombrie 2013, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna noiembrie 2013, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna decembrie 2013, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna ianuarie 2014, Mii EURO, 7
Mures, 47. Pasta din lemn, Luna februarie 2014, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna martie 2014, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna aprilie 2014, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna mai 2014, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna iunie 2014, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna iulie 2014, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna august 2014, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna septembrie 2014, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna octombrie 2014, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna noiembrie 2014, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna decembrie 2014, Mii EURO, 4
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 28
Mures, 48. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 42
Mures, 48. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 47
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 48
Mures, 48. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 21
Mures, 48. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 49
Mures, 48. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 25
Mures, 48. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 52
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 41
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 52
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 73
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 27
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 42
Mures, 48. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 58
Mures, 48. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 62
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 15
Mures, 48. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 37
Mures, 48. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 33
Mures, 48. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 59
Mures, 48. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 49
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 53
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 51
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 88
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 30
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 97
Mures, 48. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 135
Mures, 48. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 89
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 131
Mures, 48. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 71
Mures, 48. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 87
Mures, 48. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 37
Mures, 48. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 35
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 80
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 56
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 52
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 77
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 79
Mures, 48. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 242
Mures, 48. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 53
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 148
Mures, 48. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 212
Mures, 48. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 99
Mures, 48. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 198
Mures, 48. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 117
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 235
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 196
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 279
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 168
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 98
Mures, 48. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 85
Mures, 48. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 143
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 79
Mures, 48. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 134
Mures, 48. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 118
Mures, 48. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 137
Mures, 48. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 98
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 112
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 108
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 153
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 107
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 128
Mures, 48. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 140
Mures, 48. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 144
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 248
Mures, 48. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 107
Mures, 48. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 115
Mures, 48. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 151
Mures, 48. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 73
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 113
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 183
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 98
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 103
Mures, 49. Carti  ziare, Luna ianuarie 2011, Mii EURO, 9
Mures, 49. Carti  ziare, Luna februarie 2011, Mii EURO, 6
Mures, 49. Carti  ziare, Luna martie 2011, Mii EURO, 4
Mures, 49. Carti  ziare, Luna aprilie 2011, Mii EURO, 8
Mures, 49. Carti  ziare, Luna mai 2011, Mii EURO, 2
Mures, 49. Carti  ziare, Luna iunie 2011, Mii EURO, 3
Mures, 49. Carti  ziare, Luna iulie 2011, Mii EURO, 4
Mures, 49. Carti  ziare, Luna august 2011, Mii EURO, 6
Mures, 49. Carti  ziare, Luna septembrie 2011, Mii EURO, 7
Mures, 49. Carti  ziare, Luna octombrie 2011, Mii EURO, 3
Mures, 49. Carti  ziare, Luna noiembrie 2011, Mii EURO, 4
Mures, 49. Carti  ziare, Luna decembrie 2011, Mii EURO, 6
Mures, 49. Carti  ziare, Luna ianuarie 2012, Mii EURO, 2
Mures, 49. Carti  ziare, Luna februarie 2012, Mii EURO, 4
Mures, 49. Carti  ziare, Luna martie 2012, Mii EURO, 2
Mures, 49. Carti  ziare, Luna aprilie 2012, Mii EURO, 6
Mures, 49. Carti  ziare, Luna mai 2012, Mii EURO, 4
Mures, 49. Carti  ziare, Luna iunie 2012, Mii EURO, 4
Mures, 49. Carti  ziare, Luna iulie 2012, Mii EURO, 5
Mures, 49. Carti  ziare, Luna august 2012, Mii EURO, 4
Mures, 49. Carti  ziare, Luna septembrie 2012, Mii EURO, 9
Mures, 49. Carti  ziare, Luna octombrie 2012, Mii EURO, 17
Mures, 49. Carti  ziare, Luna noiembrie 2012, Mii EURO, 14
Mures, 49. Carti  ziare, Luna decembrie 2012, Mii EURO, 8
Mures, 49. Carti  ziare, Luna ianuarie 2013, Mii EURO, 20
Mures, 49. Carti  ziare, Luna februarie 2013, Mii EURO, 24
Mures, 49. Carti  ziare, Luna martie 2013, Mii EURO, 44
Mures, 49. Carti  ziare, Luna aprilie 2013, Mii EURO, 16
Mures, 49. Carti  ziare, Luna mai 2013, Mii EURO, 18
Mures, 49. Carti  ziare, Luna iunie 2013, Mii EURO, 12
Mures, 49. Carti  ziare, Luna iulie 2013, Mii EURO, 7
Mures, 49. Carti  ziare, Luna august 2013, Mii EURO, 12
Mures, 49. Carti  ziare, Luna septembrie 2013, Mii EURO, 25
Mures, 49. Carti  ziare, Luna octombrie 2013, Mii EURO, 20
Mures, 49. Carti  ziare, Luna noiembrie 2013, Mii EURO, 7
Mures, 49. Carti  ziare, Luna decembrie 2013, Mii EURO, 9
Mures, 49. Carti  ziare, Luna ianuarie 2014, Mii EURO, 13
Mures, 49. Carti  ziare, Luna februarie 2014, Mii EURO, 27
Mures, 49. Carti  ziare, Luna martie 2014, Mii EURO, 7
Mures, 49. Carti  ziare, Luna aprilie 2014, Mii EURO, 20
Mures, 49. Carti  ziare, Luna mai 2014, Mii EURO, 11
Mures, 49. Carti  ziare, Luna iunie 2014, Mii EURO, 13
Mures, 49. Carti  ziare, Luna iulie 2014, Mii EURO, 15
Mures, 49. Carti  ziare, Luna august 2014, Mii EURO, 10
Mures, 49. Carti  ziare, Luna septembrie 2014, Mii EURO, 47
Mures, 49. Carti  ziare, Luna octombrie 2014, Mii EURO, 49
Mures, 49. Carti  ziare, Luna noiembrie 2014, Mii EURO, 26
Mures, 49. Carti  ziare, Luna decembrie 2014, Mii EURO, 17
Mures, 49. Carti  ziare, Luna ianuarie 2015, Mii EURO, 29
Mures, 49. Carti  ziare, Luna februarie 2015, Mii EURO, 156
Mures, 49. Carti  ziare, Luna martie 2015, Mii EURO, 125
Mures, 49. Carti  ziare, Luna aprilie 2015, Mii EURO, 66
Mures, 49. Carti  ziare, Luna mai 2015, Mii EURO, 37
Mures, 49. Carti  ziare, Luna iunie 2015, Mii EURO, 52
Mures, 49. Carti  ziare, Luna iulie 2015, Mii EURO, 14
Mures, 49. Carti  ziare, Luna august 2015, Mii EURO, 108
Mures, 49. Carti  ziare, Luna septembrie 2015, Mii EURO, 51
Mures, 49. Carti  ziare, Luna octombrie 2015, Mii EURO, 126
Mures, 49. Carti  ziare, Luna noiembrie 2015, Mii EURO, 125
Mures, 49. Carti  ziare, Luna decembrie 2015, Mii EURO, 75
Mures, 49. Carti  ziare, Luna ianuarie 2016, Mii EURO, 98
Mures, 49. Carti  ziare, Luna februarie 2016, Mii EURO, 179
Mures, 49. Carti  ziare, Luna martie 2016, Mii EURO, 173
Mures, 49. Carti  ziare, Luna aprilie 2016, Mii EURO, 132
Mures, 49. Carti  ziare, Luna mai 2016, Mii EURO, 92
Mures, 49. Carti  ziare, Luna iunie 2016, Mii EURO, 62
Mures, 49. Carti  ziare, Luna iulie 2016, Mii EURO, 51
Mures, 49. Carti  ziare, Luna august 2016, Mii EURO, 48
Mures, 49. Carti  ziare, Luna septembrie 2016, Mii EURO, 73
Mures, 49. Carti  ziare, Luna octombrie 2016, Mii EURO, 113
Mures, 49. Carti  ziare, Luna noiembrie 2016, Mii EURO, 119
Mures, 49. Carti  ziare, Luna decembrie 2016, Mii EURO, 40
