
Judete, Sectiuni si capitole conform Nomenclatorului Combinat (NC), Luni, UM: Mii euro, Valoare
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna martie 2011, Mii EURO, 614
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2011, Mii EURO, 583
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna mai 2011, Mii EURO, 522
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2011, Mii EURO, 397
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2011, Mii EURO, 678
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna august 2011, Mii EURO, 648
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2011, Mii EURO, 789
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2011, Mii EURO, 719
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2011, Mii EURO, 833
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2011, Mii EURO, 666
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2012, Mii EURO, 257
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2012, Mii EURO, 510
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna martie 2012, Mii EURO, 684
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2012, Mii EURO, 477
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna mai 2012, Mii EURO, 630
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2012, Mii EURO, 861
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2012, Mii EURO, 837
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna august 2012, Mii EURO, 893
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2012, Mii EURO, 914
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2012, Mii EURO, 873
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2012, Mii EURO, 296
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2012, Mii EURO, 296
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2013, Mii EURO, 568
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2013, Mii EURO, 387
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna martie 2013, Mii EURO, 563
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2013, Mii EURO, 704
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna mai 2013, Mii EURO, 519
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2013, Mii EURO, 667
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2013, Mii EURO, 746
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna august 2013, Mii EURO, 1050
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2013, Mii EURO, 994
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2013, Mii EURO, 958
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2013, Mii EURO, 683
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2013, Mii EURO, 519
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2014, Mii EURO, 631
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2014, Mii EURO, 775
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna martie 2014, Mii EURO, 554
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2014, Mii EURO, 526
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna mai 2014, Mii EURO, 431
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2014, Mii EURO, 981
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2014, Mii EURO, 667
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna august 2014, Mii EURO, 483
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2014, Mii EURO, 682
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2014, Mii EURO, 660
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2014, Mii EURO, 488
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2014, Mii EURO, 295
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2015, Mii EURO, 414
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2015, Mii EURO, 498
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna martie 2015, Mii EURO, 689
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2015, Mii EURO, 543
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna mai 2015, Mii EURO, 415
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2015, Mii EURO, 662
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2015, Mii EURO, 745
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna august 2015, Mii EURO, 551
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2015, Mii EURO, 661
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2015, Mii EURO, 837
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2015, Mii EURO, 693
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2015, Mii EURO, 443
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2016, Mii EURO, 330
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2016, Mii EURO, 629
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna martie 2016, Mii EURO, 666
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2016, Mii EURO, 694
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna mai 2016, Mii EURO, 540
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2016, Mii EURO, 666
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2016, Mii EURO, 702
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna august 2016, Mii EURO, 539
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2016, Mii EURO, 789
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2016, Mii EURO, 630
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2016, Mii EURO, 699
Sibiu, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2016, Mii EURO, 554
Sibiu, X. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 928
Sibiu, X. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 992
Sibiu, X. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 1297
Sibiu, X. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 1069
Sibiu, X. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 1367
Sibiu, X. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 1183
Sibiu, X. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 1370
Sibiu, X. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 1243
Sibiu, X. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 1296
Sibiu, X. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 1252
Sibiu, X. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 1394
Sibiu, X. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 861
Sibiu, X. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 1047
Sibiu, X. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 1160
Sibiu, X. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 1052
Sibiu, X. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 1045
Sibiu, X. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 1248
Sibiu, X. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 1093
Sibiu, X. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 1235
Sibiu, X. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 973
Sibiu, X. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 1153
Sibiu, X. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 1277
Sibiu, X. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 1092
Sibiu, X. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 882
Sibiu, X. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 1091
Sibiu, X. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 1260
Sibiu, X. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 1220
Sibiu, X. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 1390
Sibiu, X. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 1228
Sibiu, X. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 1142
Sibiu, X. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 1289
Sibiu, X. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 1029
Sibiu, X. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 1364
Sibiu, X. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 1742
Sibiu, X. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 1777
Sibiu, X. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 1703
Sibiu, X. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 2309
Sibiu, X. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 1424
Sibiu, X. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 1603
Sibiu, X. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 1352
Sibiu, X. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 1640
Sibiu, X. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 1517
Sibiu, X. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 1365
Sibiu, X. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 950
Sibiu, X. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 1361
Sibiu, X. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 1427
Sibiu, X. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 1420
Sibiu, X. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 1119
Sibiu, X. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 1238
Sibiu, X. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 1108
Sibiu, X. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 1241
Sibiu, X. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 1248
Sibiu, X. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 1167
Sibiu, X. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 1403
Sibiu, X. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 1415
Sibiu, X. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 1210
Sibiu, X. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 1400
Sibiu, X. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 1273
Sibiu, X. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 1421
Sibiu, X. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 1051
Sibiu, X. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 1320
Sibiu, X. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 1528
Sibiu, X. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 1272
Sibiu, X. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 1130
Sibiu, X. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 1337
Sibiu, X. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 1294
Sibiu, X. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 1357
Sibiu, X. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 1286
Sibiu, X. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 1291
Sibiu, X. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 1198
Sibiu, X. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 1222
Sibiu, X. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 966
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2011, Mii EURO, 266
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2011, Mii EURO, 604
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna martie 2011, Mii EURO, 670
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2011, Mii EURO, 617
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna mai 2011, Mii EURO, 606
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2011, Mii EURO, 646
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2011, Mii EURO, 609
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna august 2011, Mii EURO, 732
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2011, Mii EURO, 855
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2011, Mii EURO, 764
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2011, Mii EURO, 924
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2011, Mii EURO, 799
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2012, Mii EURO, 714
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2012, Mii EURO, 846
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna martie 2012, Mii EURO, 1482
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2012, Mii EURO, 1319
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna mai 2012, Mii EURO, 1905
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2012, Mii EURO, 1747
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2012, Mii EURO, 1854
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna august 2012, Mii EURO, 1589
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2012, Mii EURO, 1638
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2012, Mii EURO, 1929
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2012, Mii EURO, 1650
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2012, Mii EURO, 1368
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2013, Mii EURO, 1328
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2013, Mii EURO, 1938
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna martie 2013, Mii EURO, 2155
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2013, Mii EURO, 2033
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna mai 2013, Mii EURO, 2176
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2013, Mii EURO, 3032
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2013, Mii EURO, 3299
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna august 2013, Mii EURO, 3150
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2013, Mii EURO, 3011
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2013, Mii EURO, 3846
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2013, Mii EURO, 2993
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2013, Mii EURO, 2964
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2014, Mii EURO, 2158
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2014, Mii EURO, 2651
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna martie 2014, Mii EURO, 3682
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2014, Mii EURO, 3145
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna mai 2014, Mii EURO, 3674
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2014, Mii EURO, 3209
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2014, Mii EURO, 3982
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna august 2014, Mii EURO, 3161
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2014, Mii EURO, 3916
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2014, Mii EURO, 2874
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2014, Mii EURO, 1761
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2014, Mii EURO, 2693
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2015, Mii EURO, 2442
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2015, Mii EURO, 3678
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna martie 2015, Mii EURO, 4513
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2015, Mii EURO, 4191
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna mai 2015, Mii EURO, 4307
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2015, Mii EURO, 4509
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2015, Mii EURO, 5437
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna august 2015, Mii EURO, 5470
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2015, Mii EURO, 4958
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2015, Mii EURO, 4580
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2015, Mii EURO, 5404
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2015, Mii EURO, 5890
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2016, Mii EURO, 5493
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2016, Mii EURO, 5356
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna martie 2016, Mii EURO, 7018
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2016, Mii EURO, 6421
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna mai 2016, Mii EURO, 5987
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2016, Mii EURO, 5863
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2016, Mii EURO, 6368
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna august 2016, Mii EURO, 6353
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2016, Mii EURO, 5561
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2016, Mii EURO, 5051
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2016, Mii EURO, 4913
Suceava, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2016, Mii EURO, 3907
Suceava, X. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 1702
Suceava, X. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 1086
Suceava, X. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 1627
Suceava, X. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 1455
Suceava, X. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 1567
Suceava, X. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 2279
Suceava, X. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 1646
Suceava, X. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 1686
Suceava, X. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 2050
Suceava, X. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 2070
Suceava, X. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 1652
Suceava, X. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 1843
Suceava, X. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 1701
Suceava, X. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 2594
Suceava, X. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 2191
Suceava, X. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 2088
Suceava, X. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 3321
Suceava, X. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 3349
Suceava, X. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 2760
Suceava, X. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 3200
Suceava, X. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 1945
Suceava, X. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 3495
Suceava, X. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 2955
Suceava, X. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 2393
Suceava, X. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 2177
Suceava, X. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 2181
Suceava, X. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 2733
Suceava, X. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 2057
Suceava, X. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 2799
Suceava, X. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 2491
Suceava, X. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 3283
Suceava, X. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 2524
Suceava, X. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 3155
Suceava, X. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 2585
Suceava, X. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 2476
Suceava, X. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 2782
Suceava, X. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 2836
Suceava, X. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 2037
Suceava, X. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 3214
Suceava, X. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 2191
Suceava, X. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 3666
Suceava, X. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 2436
Suceava, X. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 2828
Suceava, X. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 2831
Suceava, X. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 2539
Suceava, X. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 2721
Suceava, X. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 2578
Suceava, X. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 2023
Suceava, X. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 1744
Suceava, X. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 2237
Suceava, X. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 2527
Suceava, X. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 1745
Suceava, X. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 2098
Suceava, X. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 2515
Suceava, X. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 1985
Suceava, X. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 2271
Suceava, X. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 2461
Suceava, X. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 2798
Suceava, X. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 1937
Suceava, X. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 2585
Suceava, X. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 2026
Suceava, X. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 2337
Suceava, X. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 2045
Suceava, X. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 1926
Suceava, X. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 2139
Suceava, X. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 2429
Suceava, X. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 2550
Suceava, X. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 2304
Suceava, X. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 2985
Suceava, X. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 3184
Suceava, X. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 2784
Suceava, X. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 3243
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2011, Mii EURO, 5
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2011, Mii EURO, 54
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna martie 2011, Mii EURO, 66
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2011, Mii EURO, 45
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna mai 2011, Mii EURO, 48
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2011, Mii EURO, 80
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2011, Mii EURO, 71
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna august 2011, Mii EURO, 45
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2011, Mii EURO, 92
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2011, Mii EURO, 46
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2011, Mii EURO, 85
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2011, Mii EURO, 47
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2012, Mii EURO, 25
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2012, Mii EURO, 12
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna martie 2012, Mii EURO, 13
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2012, Mii EURO, 13
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna mai 2012, Mii EURO, 11
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2012, Mii EURO, 52
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2012, Mii EURO, 14
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna august 2012, Mii EURO, 36
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2012, Mii EURO, 30
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2012, Mii EURO, 47
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2012, Mii EURO, 45
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2012, Mii EURO, 11
Teleorman, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2013, Mii EURO, 13
